,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance
538,racket,That was a loud racket.,That was an annoying racket.,True,Homonymy,loud,annoying,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.16136986,0.049786985,0.266469355,M1_a,M1_b,0.03817766154841906,0.045618628345738044,0.014824910791087276
539,racket,That was a badminton racket.,That was a tennis racket.,True,Homonymy,badminton,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,12,0.492365964,0.044394433,0.016634107,0.142133811,M2_a,M2_b,0.024603994516634864,0.02330737403910854,0.023932517191755598
540,rock,He liked electronic rock.,He liked limestone rock.,False,Homonymy,electronic,limestone,M1_a_M2_a,N,0.666666667,0.0,0.666666667,12,1.23091491,0.288080692,0.106014252,0.355334527,M1_a,M2_a,0.3162328177386029,0.08870972270219002,0.4896483769106391
541,rock,He liked electronic rock.,He liked granite rock.,False,Homonymy,electronic,granite,M1_a_M2_b,N,0.181818182,0.0,0.181818182,11,0.404519917,0.303245485,0.111593366,0.121967344,M1_a,M2_b,0.3238795175566165,0.04190171498931938,0.44018532891406303
542,rock,He liked alternative rock.,He liked limestone rock.,False,Homonymy,alternative,limestone,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,1.081817762,0.328184485,0.106030166,0.289127959,M1_b,M2_a,0.3937487961076146,0.21039357483137267,0.4568842836929482
543,rock,He liked alternative rock.,He liked granite rock.,False,Homonymy,alternative,granite,M1_b_M2_b,N,0.166666667,0.0,0.166666667,18,0.514495755,0.344465852,0.114727795,0.121267813,M1_b,M2_b,0.3363439292355511,0.06115756621290247,0.41817351206862274
544,rock,He liked electronic rock.,He liked alternative rock.,True,Homonymy,electronic,alternative,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.467099366,0.065356612,0.052857339,0.140835758,M1_a,M1_b,0.06977784956403699,0.05857032724538713,0.0073342917626800785
545,rock,He liked limestone rock.,He liked granite rock.,True,Homonymy,limestone,granite,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.036675572,0.009861112,0.0,M2_a,M2_b,0.03473691178683025,0.054666618650229926,0.007972590199426532
546,run,She ran the marathon.,She ran the shop.,False,Polysemy,marathon,shop,M1_a_M2_a,V,0.583333333,0.0,0.583333333,12,0.792961461,0.329861701,0.181533337,0.228908257,M1_a,M2_a,0.04077121558505614,0.015083311853600345,0.09565431640570565
547,run,She ran the marathon.,She ran the company.,False,Polysemy,marathon,company,M1_a_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.332791328,0.209793985,0.26305214,M1_a,M2_b,0.04681885291290799,0.037156308152590856,0.05426425235383536
548,run,She ran the race.,She ran the shop.,False,Polysemy,race,shop,M1_b_M2_a,V,0.545454545,0.0,0.545454545,22,0.800432783,0.293900847,0.240969598,0.170652843,M1_b,M2_a,0.05275062646028961,0.017389365975057247,0.06590060054439306
549,run,She ran the race.,She ran the company.,False,Polysemy,race,company,M1_b_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.306116045,0.213883042,0.26305214,M1_b,M2_b,0.043296513167604855,0.039266442658438705,0.037116654003755634
550,run,She ran the marathon.,She ran the race.,True,Polysemy,marathon,race,M1_a_M1_b,V,4.0,4.0,0.0,17,0.0,0.190988779,0.136221111,0.0,M1_a,M1_b,0.028274841576581333,0.005562523657587359,0.018383152987870965
551,run,She ran the shop.,She ran the company.,True,Polysemy,shop,company,M2_a_M2_b,V,4.0,4.0,0.0,10,0.0,0.058786392,0.086003184,0.0,M2_a,M2_b,0.01385338573922501,0.008183820924115626,0.015537583708988167
552,sage,He saw the wise sage.,He saw the fragrant sage.,False,Homonymy,wise,fragrant,M1_a_M2_a,N,0.333333333,0.0,0.333333333,12,0.492365964,0.329650939,0.115150928,0.142133811,M1_a,M2_a,0.046492950591950466,0.013337408881063717,0.04096364747151049
553,sage,He saw the wise sage.,He saw the bushy sage.,False,Homonymy,wise,bushy,M1_a_M2_b,N,0.666666667,0.0,0.666666667,15,1.175139303,0.336821139,0.093836427,0.303419663,M1_a,M2_b,0.02496351108793926,0.021412667414136943,0.015557159457113445
554,sage,He saw the renowned sage.,He saw the fragrant sage.,False,Homonymy,renowned,fragrant,M1_b_M2_a,N,0.45,0.0,0.45,20,0.686332741,0.376201749,0.072128057,0.153468666,M1_b,M2_a,0.09695320044243383,0.06148514179728204,0.07715384372309042
555,sage,He saw the renowned sage.,He saw the bushy sage.,False,Homonymy,renowned,bushy,M1_b_M2_b,N,0.818181818,0.0,0.818181818,11,1.250454463,0.394118071,0.083328903,0.377026206,M1_b,M2_b,0.057182232377524955,0.04728463907826164,0.035037302188297814
556,sage,He saw the wise sage.,He saw the renowned sage.,True,Homonymy,wise,renowned,M1_a_M1_b,N,3.230769231,4.0,0.769230769,13,1.300887271,0.123151422,0.080750287,0.360801212,M1_a,M1_b,0.03354376296936301,0.028775940224161523,0.032275093374188546
557,sage,He saw the fragrant sage.,He saw the bushy sage.,True,Homonymy,fragrant,bushy,M2_a_M2_b,N,2.5,3.0,0.5,6,0.836660027,0.041147172,0.045371413,0.341565026,M2_a,M2_b,0.05891514892298222,0.04285488041375474,0.06190851412387144
558,scale,It was a fish scale.,It was a music scale.,False,Homonymy,fish,music,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.177956939,0.097080171,0.090851353,M1_a,M2_a,0.17938539414016963,0.06046124930105323,0.2274842038787277
559,scale,It was a fish scale.,It was a major scale.,False,Homonymy,fish,major,M1_a_M2_b,N,0.428571429,0.0,0.428571429,7,0.786795792,0.38500911,0.134072304,0.297380857,M1_a,M2_b,0.11169663860870416,0.03667456488579979,0.1351865035735471
560,scale,It was a lizard scale.,It was a music scale.,False,Homonymy,lizard,music,M1_b_M2_a,N,0.222222222,0.0,0.222222222,18,0.732084498,0.27836597,0.090644598,0.172553971,M1_b,M2_a,0.18465308216116794,0.1535338980218517,0.19652562740392066
561,scale,It was a lizard scale.,It was a major scale.,False,Homonymy,lizard,major,M1_b_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.436147988,0.133900106,0.174848483,M1_b,M2_b,0.10945994742745946,0.08397017390229866,0.09737810898555033
562,scale,It was a fish scale.,It was a lizard scale.,True,Homonymy,fish,lizard,M1_a_M1_b,N,3.5,4.0,0.5,14,0.650443636,0.110029995,0.043736637,0.173838374,M1_a,M1_b,0.054608244620479196,0.09613249373242672,0.037941703520250725
563,scale,It was a music scale.,It was a major scale.,True,Homonymy,music,major,M2_a_M2_b,N,2.5,3.0,0.5,10,1.715938357,0.334735692,0.117534041,0.542627353,M2_a,M2_b,0.053457025341709374,0.050340876537848134,0.030765783839584948
564,scene,It was a touching scene.,It was a nature scene.,False,Polysemy,touching,nature,M1_a_M2_a,N,2.611111111,3.0,0.388888889,18,1.144752164,0.314999282,0.075829029,0.269820673,M1_a,M2_a,0.04973965387696733,0.03221501668694937,0.05474294036272176
565,scene,It was a touching scene.,It was a panoramic scene.,False,Polysemy,touching,panoramic,M1_a_M2_b,N,2.333333333,2.0,0.333333333,9,1.322875656,0.218982518,0.05799669,0.440958552,M1_a,M2_b,0.03781755986527613,0.017631660290560625,0.03394605422455643
566,scene,It was a well-acted scene.,It was a nature scene.,False,Polysemy,well-acted,nature,M1_b_M2_a,N,1.636363636,1.0,0.636363636,11,1.120064933,0.546362102,0.057291746,0.337712284,M1_b,M2_a,0.137742495245734,0.15263296326533193,0.08438288819165651
567,scene,It was a well-acted scene.,It was a panoramic scene.,False,Polysemy,well-acted,panoramic,M1_b_M2_b,N,2.090909091,2.0,0.090909091,11,0.70064905,0.569117695,0.050116241,0.211253637,M1_b,M2_b,0.07158131630084752,0.10312849838546123,0.041143328759870035
568,scene,It was a touching scene.,It was a well-acted scene.,True,Polysemy,touching,well-acted,M1_a_M1_b,N,3.857142857,4.0,0.142857143,14,0.36313652,0.564268559,0.083350897,0.097052317,M1_a,M1_b,0.10068615085081167,0.1458349722366793,0.04024408222397591
569,scene,It was a nature scene.,It was a panoramic scene.,True,Polysemy,nature,panoramic,M2_a_M2_b,N,3.714285714,4.0,0.285714286,14,0.611249846,0.21104008,0.056977987,0.163363393,M2_a,M2_b,0.06930843207032478,0.02770106121345639,0.06482053733115967
570,seal,It was a gold seal.,It was a circus seal.,False,Homonymy,gold,circus,M1_a_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.121741474,0.086809099,0.133333333,M1_a,M2_a,0.06295985173187724,0.063861651951031,0.060396929922096
571,seal,It was a gold seal.,It was a trained seal.,False,Homonymy,gold,trained,M1_a_M2_b,N,0.7,0.0,0.7,10,1.33749351,0.366402328,0.091768205,0.422952585,M1_a,M2_b,0.0379076035762862,0.01372214562266294,0.04018787187584927
572,seal,It was a certified seal.,It was a circus seal.,False,Homonymy,certified,circus,M1_b_M2_a,N,0.090909091,0.0,0.090909091,22,0.294244943,0.218169928,0.110564947,0.062733233,M1_b,M2_a,0.09250444806233249,0.16074384258957497,0.07741872921928317
573,seal,It was a certified seal.,It was a trained seal.,False,Homonymy,certified,trained,M1_b_M2_b,N,0.8,0.0,0.8,10,1.229272594,0.192974329,0.06107676,0.388730126,M1_b,M2_b,0.057723559793401935,0.030715148372074896,0.057376277332232495
574,seal,It was a gold seal.,It was a certified seal.,True,Homonymy,gold,certified,M1_a_M1_b,N,3.411764706,3.0,0.411764706,17,0.618346942,0.262364924,0.094911754,0.149971162,M1_a,M1_b,0.015291166782305354,0.037431876535810926,0.00947216836002751
575,seal,It was a circus seal.,It was a trained seal.,True,Homonymy,circus,trained,M2_a_M2_b,N,3.625,4.0,0.375,8,1.060660172,0.280324876,0.081836522,0.375,M2_a,M2_b,0.05226614182595135,0.10586851600695912,0.022322922398121503
576,serve,She served a pie.,She served a summons.,False,Polysemy,pie,summons,M1_a_M2_a,V,1.777777778,2.0,0.222222222,9,1.56347192,0.378617704,0.183701873,0.521157307,M1_a,M2_a,0.16605351761327258,0.023325076190793048,0.19511117255975452
577,serve,She served a pie.,She served a warrant.,False,Polysemy,pie,warrant,M1_a_M2_b,V,1.0,1.0,0.0,15,0.9258201,0.549064308,0.169079483,0.239045722,M1_a,M2_b,0.09264382221425527,0.016279634074248372,0.05583753044296025
578,serve,She served a lasagna.,She served a summons.,False,Polysemy,lasagna,summons,M1_b_M2_a,V,1.4375,1.0,0.4375,16,1.263262971,0.403398216,0.215635061,0.315815743,M1_b,M2_a,0.06998302025361747,0.007959305207244527,0.09503201166013553
579,serve,She served a lasagna.,She served a warrant.,False,Polysemy,lasagna,warrant,M1_b_M2_b,V,1.714285714,2.0,0.285714286,7,1.496026483,0.531154156,0.204917371,0.565444861,M1_b,M2_b,0.04999687817326137,0.010138831240866342,0.054676261935902026
580,serve,She served a pie.,She served a lasagna.,True,Polysemy,pie,lasagna,M1_a_M1_b,V,4.0,4.0,0.0,16,0.0,0.14031893,0.055636346,0.0,M1_a,M1_b,0.04202859795360503,0.01755345553362686,0.04385935181599321
581,serve,She served a summons.,She served a warrant.,True,Polysemy,summons,warrant,M2_a_M2_b,V,2.928571429,3.5,0.571428571,14,1.268814451,0.342206717,0.056954086,0.339104926,M2_a,M2_b,0.03714114272350377,0.01331335375950915,0.09061932020291152
582,sing,The girl sang.,The bird sang.,False,Polysemy,girl,bird,M1_a_M2_a,V,3.705882353,4.0,0.294117647,17,0.469668218,0.233257055,0.07061404,0.113911275,M1_a,M2_a,0.014314785121191886,0.0189523527727834,0.009695700497538873
583,sing,The girl sang.,The cricket sang.,False,Polysemy,girl,cricket,M1_a_M2_b,V,2.916666667,3.0,0.083333333,12,0.99620492,0.283290148,0.129253685,0.287579589,M1_a,M2_b,0.018751939358080616,0.02329704041293612,0.014488554957843403
584,sing,The choir sang.,The bird sang.,False,Polysemy,choir,bird,M1_b_M2_a,V,3.444444444,4.0,0.555555556,9,0.881917104,0.232686758,0.081282616,0.293972368,M1_b,M2_a,0.022664476134995115,0.021557382882975706,0.019269728933606012
585,sing,The choir sang.,The cricket sang.,False,Polysemy,choir,cricket,M1_b_M2_b,V,2.875,3.0,0.125,16,1.147460965,0.171961606,0.138810694,0.286865241,M1_b,M2_b,0.044946049018777745,0.029153366554791726,0.05108012072721768
586,sing,The girl sang.,The choir sang.,True,Polysemy,girl,choir,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.205823958,0.064520538,0.0,M1_a,M1_b,0.035766258473932,0.053144687309838345,0.014896103195201182
587,sing,The bird sang.,The cricket sang.,True,Polysemy,bird,cricket,M2_a_M2_b,V,3.777777778,4.0,0.222222222,9,0.440958552,0.185122371,0.078307152,0.146986184,M2_a,M2_b,0.013178852061661916,0.011554107801776237,0.014437932818438748
588,spill,He spilled the drink.,He spilled the news.,False,Polysemy,drink,news,M1_a_M2_a,V,1.111111111,1.0,0.111111111,9,1.166666667,0.328452051,0.127788305,0.388888889,M1_a,M2_a,0.11882355889051888,0.08897754211187503,0.11910664874497079
589,spill,He spilled the drink.,He spilled the secret.,False,Polysemy,drink,secret,M1_a_M2_b,V,1.631578947,2.0,0.368421053,19,1.011628298,0.367769063,0.098430336,0.232083448,M1_a,M2_b,0.16908778468227448,0.1781974564363774,0.15574408539124263
590,spill,He spilled the flour.,He spilled the news.,False,Polysemy,flour,news,M1_b_M2_a,V,1.3125,1.5,0.1875,16,1.302241657,0.32275182,0.162538171,0.325560414,M1_b,M2_a,0.1494719109879401,0.10555701618044011,0.15875148749921053
591,spill,He spilled the flour.,He spilled the secret.,False,Polysemy,flour,secret,M1_b_M2_b,V,1.307692308,1.0,0.307692308,13,1.182131929,0.395465255,0.135237396,0.327864406,M1_b,M2_b,0.22535447239729156,0.242798785360259,0.2069386049275156
592,spill,He spilled the drink.,He spilled the flour.,True,Polysemy,drink,flour,M1_a_M1_b,V,3.545454545,4.0,0.454545455,11,1.213559752,0.165787518,0.089100361,0.365902033,M1_a,M1_b,0.014492162733600211,0.025631208142127937,0.009076380277925677
593,spill,He spilled the news.,He spilled the secret.,True,Polysemy,news,secret,M2_a_M2_b,V,3.888888889,4.0,0.111111111,9,0.333333333,0.100264668,0.090865076,0.111111111,M2_a,M2_b,0.025536388415933864,0.03850973267768121,0.01158073682507288
594,stake,He staked his horse.,He staked his name.,False,Polysemy,horse,name,M1_a_M2_a,V,0.666666667,1.0,0.333333333,15,0.816496581,0.28088522,0.128690422,0.210818511,M1_a,M2_a,0.17222389326110477,0.131694456799355,0.05473512698850469
595,stake,He staked his horse.,He staked his claim.,False,Polysemy,horse,claim,M1_a_M2_b,V,1.357142857,1.5,0.142857143,14,1.277445941,0.294953108,0.117528498,0.341411789,M1_a,M2_b,0.04734979455413202,0.06350348190857691,0.02817536657624653
596,stake,He staked his tent.,He staked his name.,False,Polysemy,tent,name,M1_b_M2_a,V,0.777777778,1.0,0.222222222,9,0.666666667,0.254777133,0.099855304,0.222222222,M1_b,M2_a,0.1910884423378466,0.11035863895133113,0.07351793395991413
597,stake,He staked his tent.,He staked his claim.,False,Polysemy,tent,claim,M1_b_M2_b,V,0.733333333,0.0,0.733333333,15,0.883715102,0.31125623,0.09199506,0.228174258,M1_b,M2_b,0.05337613751338266,0.07710085851680781,0.033580646956934856
598,stake,He staked his horse.,He staked his tent.,True,Polysemy,horse,tent,M1_a_M1_b,V,2.461538462,3.0,0.538461538,13,1.330124344,0.12285012,0.06813097,0.368910117,M1_a,M1_b,0.012248586225241054,0.006961947962055182,0.010942636478743939
599,stake,He staked his name.,He staked his claim.,True,Polysemy,name,claim,M2_a_M2_b,V,2.181818182,2.0,0.181818182,11,1.167748416,0.191575289,0.075505853,0.352089395,M2_a,M2_b,0.1458547592353061,0.0541837408725494,0.06326363886643527
600,stall,They stalled the truck.,They stalled the horse.,False,Polysemy,truck,horse,M1_a_M2_a,V,2.0625,2.0,0.0625,16,1.289379696,0.160481989,0.079759598,0.322344924,M1_a,M2_a,0.02299376907347994,0.004824497995294386,0.02877138239575261
601,stall,They stalled the truck.,They stalled the pig.,False,Polysemy,truck,pig,M1_a_M2_b,V,0.9,1.0,0.1,10,0.875595036,0.231238067,0.08733356,0.276887462,M1_a,M2_b,0.036535010157429326,0.029546034661183995,0.04232066749319152
602,stall,They stalled the bus.,They stalled the horse.,False,Polysemy,bus,horse,M1_b_M2_a,V,1.818181818,2.0,0.181818182,11,1.07871978,0.138819456,0.10032022,0.325246251,M1_b,M2_a,0.02835314708359049,0.019332293738848816,0.034653557272458224
603,stall,They stalled the bus.,They stalled the pig.,False,Polysemy,bus,pig,M1_b_M2_b,V,0.846153846,1.0,0.153846154,13,1.068188018,0.183550537,0.112087369,0.296262051,M1_b,M2_b,0.0760654897068751,0.0826456949459502,0.0670081940350824
604,stall,They stalled the truck.,They stalled the bus.,True,Polysemy,truck,bus,M1_a_M1_b,V,3.2,4.0,0.8,10,1.398411798,0.068428814,0.032469273,0.442216639,M1_a,M1_b,0.01994582116914989,0.024178903735723623,0.013455741916859831
605,stall,They stalled the horse.,They stalled the pig.,True,Polysemy,horse,pig,M2_a_M2_b,V,3.176470588,4.0,0.823529412,17,1.550616576,0.178040326,0.057151437,0.37607976,M2_a,M2_b,0.03776725569430517,0.03309821742066954,0.027942642526969097
606,stay,They stayed wet.,They stayed nearby.,False,Polysemy,wet,nearby,M1_a_M2_a,V,2.428571429,2.0,0.428571429,14,1.089409559,0.298734605,0.206627786,0.291156952,M1_a,M2_a,0.08356421100774725,0.011840018631047333,0.056473701976207824
607,stay,They stayed wet.,They stayed overnight.,False,Polysemy,wet,overnight,M1_a_M2_b,V,2.066666667,2.0,0.066666667,15,1.222799287,0.343555748,0.149693429,0.315725418,M1_a,M2_b,0.09827119035274423,0.024099554839098203,0.04808122108945356
608,stay,They stayed cold.,They stayed nearby.,False,Polysemy,cold,nearby,M1_b_M2_a,V,2.923076923,3.0,0.076923077,13,0.862316499,0.265157819,0.193538725,0.239163565,M1_b,M2_a,0.16512601034241248,0.07987138686765316,0.25214442193654274
609,stay,They stayed cold.,They stayed overnight.,False,Polysemy,cold,overnight,M1_b_M2_b,V,2.0,2.0,0.0,12,1.59544807,0.338838518,0.131733358,0.460566186,M1_b,M2_b,0.13445736981206857,0.019136874030776352,0.2723414721490879
610,stay,They stayed wet.,They stayed cold.,True,Polysemy,wet,cold,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.080325246,0.049073398,0.097052317,M1_a,M1_b,0.152621374695333,0.03969027712870765,0.1212226128253392
611,stay,They stayed nearby.,They stayed overnight.,True,Polysemy,nearby,overnight,M2_a_M2_b,V,3.555555556,4.0,0.444444444,9,0.726483157,0.248371005,0.081363201,0.242161052,M2_a,M2_b,0.032912255485496256,0.04156286827895317,0.020956381800334878
612,tap,He tapped the keg.,He tapped the stick.,False,Homonymy,keg,stick,M1_a_M2_a,V,1.25,0.5,0.75,12,1.602554779,0.064929307,0.059841752,0.462617716,M1_a,M2_a,0.020482215374655666,0.008580569052064946,0.011744864861835458
613,tap,He tapped the keg.,He tapped the drums.,False,Homonymy,keg,drums,M1_a_M2_b,V,1.3125,1.0,0.3125,16,1.400892573,0.108148277,0.119889259,0.350223143,M1_a,M2_b,0.0385931722173356,0.014579340757866044,0.028289353798071515
614,tap,He tapped the beer.,He tapped the stick.,False,Homonymy,beer,stick,M1_b_M2_a,V,1.421052632,1.0,0.421052632,19,1.169795304,0.134595156,0.07687825,0.268369448,M1_b,M2_a,0.0689125561904479,0.08168180544059911,0.048358414544023565
615,tap,He tapped the beer.,He tapped the drums.,False,Homonymy,beer,drums,M1_b_M2_b,V,1.714285714,1.0,0.714285714,7,1.704336206,0.15184027,0.124992728,0.644178536,M1_b,M2_b,0.04820981152667714,0.014303323675339596,0.058080363051612016
616,tap,He tapped the keg.,He tapped the beer.,True,Homonymy,keg,beer,M1_a_M1_b,V,2.5,3.0,0.5,16,1.549193338,0.097269237,0.046793878,0.387298335,M1_a,M1_b,0.07985084879256332,0.05108723412486926,0.03531328988698601
617,tap,He tapped the stick.,He tapped the drums.,True,Homonymy,stick,drums,M2_a_M2_b,V,3.0,3.0,0.0,7,1.0,0.097163141,0.124092579,0.377964473,M2_a,M2_b,0.03765047698484858,0.03744569143810228,0.03645511412610625
618,tape,He used the scotch tape.,He used the interview tape.,False,Polysemy,scotch,interview,M1_a_M2_a,N,0.4,0.0,0.4,15,0.632455532,0.198552668,0.066827834,0.163299316,M1_a,M2_a,0.11916997501779847,0.06807106421498854,0.12113571193424333
619,tape,He used the scotch tape.,He used the video tape.,False,Polysemy,scotch,video,M1_a_M2_b,N,1.090909091,0.0,1.090909091,11,1.445997611,0.173618793,0.050383449,0.435984684,M1_a,M2_b,0.02639671290355261,0.015900182974507016,0.026684295606691277
620,tape,He used the double-sided tape.,He used the interview tape.,False,Polysemy,double-sided,interview,M1_b_M2_a,N,0.533333333,0.0,0.533333333,15,1.060098827,0.485456288,0.132503986,0.27371634,M1_b,M2_a,0.17151149216377592,0.06729713170652474,0.1866932331756732
621,tape,He used the double-sided tape.,He used the video tape.,False,Polysemy,double-sided,video,M1_b_M2_b,N,0.571428571,0.0,0.571428571,14,0.937614462,0.510699838,0.092749536,0.250588006,M1_b,M2_b,0.040488391585832284,0.023104672896985035,0.04302501965704819
622,tape,He used the scotch tape.,He used the double-sided tape.,True,Polysemy,scotch,double-sided,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.505158365,0.088222742,0.0,M1_a,M1_b,0.029934988108641924,0.03597693831625037,0.02797053245890646
623,tape,He used the interview tape.,He used the video tape.,True,Polysemy,interview,video,M2_a_M2_b,N,3.444444444,4.0,0.555555556,9,0.881917104,0.063471198,0.039654732,0.293972368,M2_a,M2_b,0.07561538103647614,0.026205943765627016,0.06296427895112333
624,term,It was a winter term.,It was a legal term.,False,Polysemy,winter,legal,M1_a_M2_a,N,0.8,1.0,0.2,15,1.082325539,0.377250016,0.096574903,0.279455252,M1_a,M2_a,0.18316659621751274,0.12168843765657311,0.23192863925352258
625,term,It was a winter term.,It was a technical term.,False,Polysemy,winter,technical,M1_a_M2_b,N,1.2,1.0,0.2,15,1.207121724,0.417370081,0.087095797,0.311677489,M1_a,M2_b,0.2544655755607461,0.21645276264004143,0.24676487392668744
626,term,It was a fall term.,It was a legal term.,False,Polysemy,fall,legal,M1_b_M2_a,N,0.882352941,0.0,0.882352941,17,1.268973647,0.25068289,0.109428346,0.307771317,M1_b,M2_a,0.1443110124342133,0.10768172134175646,0.15525718167250901
627,term,It was a fall term.,It was a technical term.,False,Polysemy,fall,technical,M1_b_M2_b,N,0.545454545,0.0,0.545454545,11,0.934198733,0.273746848,0.098052561,0.281671516,M1_b,M2_b,0.13386174562596986,0.13688271494181736,0.12881823578419271
628,term,It was a winter term.,It was a fall term.,True,Polysemy,winter,fall,M1_a_M1_b,N,3.916666667,4.0,0.083333333,12,0.288675135,0.172729552,0.077611864,0.083333333,M1_a,M1_b,0.07659538687898149,0.03724563803455383,0.08659140863245851
629,term,It was a legal term.,It was a technical term.,True,Polysemy,legal,technical,M2_a_M2_b,N,3.428571429,4.0,0.571428571,7,0.786795792,0.086290538,0.052590013,0.297380857,M2_a,M2_b,0.056393012879162874,0.07276839241412814,0.01743915847997679
630,tick,It was a clock tick.,It was a parasitic tick.,False,Homonymy,clock,parasitic,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.401510119,0.182157278,0.085391256,M1_a,M2_a,0.26339768292505905,0.11315126096625194,0.364962091312257
631,tick,It was a clock tick.,It was a diseased tick.,False,Homonymy,clock,diseased,M1_a_M2_b,N,0.166666667,0.0,0.166666667,12,0.389249472,0.419999659,0.182493091,0.112366644,M1_a,M2_b,0.3524122723748998,0.09881252409952335,0.4987676543546936
632,tick,It was an audible tick.,It was a parasitic tick.,False,Homonymy,audible,parasitic,M1_b_M2_a,N,0.555555556,0.0,0.555555556,9,1.130388331,0.367533743,0.118630707,0.37679611,M1_b,M2_a,0.09679074671589971,0.04968444192830046,0.12839464270281653
633,tick,It was an audible tick.,It was a diseased tick.,False,Homonymy,audible,diseased,M1_b_M2_b,N,0.0,0.0,0.0,10,0.0,0.400648236,0.146961331,0.0,M1_b,M2_b,0.166508470523704,0.04229493571286291,0.241143195281727
634,tick,It was a clock tick.,It was an audible tick.,True,Homonymy,clock,audible,M1_a_M1_b,N,2.555555556,2.5,0.055555556,18,1.247219129,0.227330804,0.133767307,0.293972368,M1_a,M1_b,0.07109641094329977,0.01956592512392119,0.10260706389559227
635,tick,It was a parasitic tick.,It was a diseased tick.,True,Homonymy,parasitic,diseased,M2_a_M2_b,N,3.75,4.0,0.25,12,0.452267017,0.064808846,0.040089488,0.130558242,M2_a,M2_b,0.019374510993862337,0.0013761456206557998,0.02299417262876624
636,tip,It was a generous tip.,It was a pencil tip.,False,Homonymy,generous,pencil,M1_a_M2_a,N,0.125,0.0,0.125,8,0.353553391,0.387852728,0.079369009,0.125,M1_a,M2_a,0.08118516175136758,0.03673479849576766,0.10411772113714557
637,tip,It was a generous tip.,It was a finger tip.,False,Homonymy,generous,finger,M1_a_M2_b,N,0.1,0.0,0.1,10,0.316227766,0.304480195,0.091443419,0.1,M1_a,M2_b,0.1068389104517471,0.04932011551462823,0.13575561896706168
638,tip,It was a stingy tip.,It was a pencil tip.,False,Homonymy,stingy,pencil,M1_b_M2_a,N,0.666666667,0.0,0.666666667,9,0.866025404,0.293498874,0.077552915,0.288675135,M1_b,M2_a,0.05562308648358005,0.06589421256417116,0.023582204865556955
639,tip,It was a stingy tip.,It was a finger tip.,False,Homonymy,stingy,finger,M1_b_M2_b,N,0.294117647,0.0,0.294117647,17,0.587867532,0.243239701,0.091838002,0.142578819,M1_b,M2_b,0.06730316047197682,0.10321058329494148,0.011933111246172357
640,tip,It was a generous tip.,It was a stingy tip.,True,Homonymy,generous,stingy,M1_a_M1_b,N,3.933333333,4.0,0.066666667,15,0.25819889,0.260650516,0.030067265,0.066666667,M1_a,M1_b,0.10205007500637231,0.029955838581288363,0.12677212790612047
641,tip,It was a pencil tip.,It was a finger tip.,True,Homonymy,pencil,finger,M2_a_M2_b,N,2.555555556,3.0,0.444444444,18,1.423426777,0.144928873,0.04379636,0.335504909,M2_a,M2_b,0.028535563815849874,0.02006597531773735,0.032736322525378725
642,title,She liked the essay title.,She liked the academic title.,False,Polysemy,essay,academic,M1_a_M2_a,N,1.571428571,1.0,0.571428571,14,1.696797242,0.239683568,0.054930091,0.453488138,M1_a,M2_a,0.04049555774689051,0.007007595089401852,0.05586928872101504
643,title,She liked the essay title.,She liked the professional title.,False,Polysemy,essay,professional,M1_a_M2_b,N,1.8125,2.0,0.1875,16,1.327591805,0.341364086,0.112736285,0.331897951,M1_a,M2_b,0.034247657148309685,0.025316724499321208,0.00808287412746267
644,title,She liked the poem title.,She liked the academic title.,False,Polysemy,poem,academic,M1_b_M2_a,N,3.142857143,3.0,0.142857143,7,1.069044968,0.325790405,0.067600965,0.404061018,M1_b,M2_a,0.019304014366683386,0.02186234305392032,0.0111084735921394
645,title,She liked the poem title.,She liked the professional title.,False,Polysemy,poem,professional,M1_b_M2_b,N,2.076923077,2.0,0.076923077,13,1.255755978,0.391970217,0.119180441,0.348284044,M1_b,M2_b,0.03925865028094644,0.021828821666846854,0.031692661302793135
646,title,She liked the essay title.,She liked the poem title.,True,Polysemy,essay,poem,M1_a_M1_b,N,4.0,4.0,0.0,17,0.0,0.129740179,0.019377232,0.0,M1_a,M1_b,0.03833709516426931,0.028179174546460795,0.044235098588619515
